WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Constraint_name,IsExpected_name,Constraint_code,IsExpected_code,WordInput
458,826.8168677985574,7,3,2.359800100326538,8,True,1.0,loaf,LowConstraint,Unexpected,-0.5,-0.5,loaf
883,820.3060555638488,6,1,1.7633999586105347,12,True,1.0,pita,LowConstraint,Unexpected,-0.5,-0.5,pita
872,827.8224226512582,6,0,3.7235000133514404,10,True,1.0,mama,LowConstraint,Unexpected,-0.5,-0.5,mama
916,837.4955532977059,6,5,3.4495999813079834,11,True,1.0,aunt,LowConstraint,Unexpected,-0.5,-0.5,aunt
493,913.1271388183015,11,17,1.3978999853134155,10,True,1.0,pore,LowConstraint,Unexpected,-0.5,-0.5,pore
658,833.3418697341285,8,7,3.351599931716919,14,True,1.0,skin,LowConstraint,Unexpected,-0.5,-0.5,skin
613,691.235225264843,4,0,2.139899969100952,10,True,1.0,tofu,LowConstraint,Unexpected,-0.5,-0.5,tofu
1469,731.9019234295899,5,1,1.5184999704360962,9,True,1.0,idly,LowConstraint,Unexpected,-0.5,-0.5,idly
532,892.9046010665728,7,3,3.1905999183654785,12,True,1.0,shoe,LowConstraint,Unexpected,-0.5,-0.5,shoe
1015,856.4230860950223,8,5,3.2790000438690186,4,True,1.0,pair,LowConstraint,Unexpected,-0.5,-0.5,pair
1137,739.0048950095903,6,0,3.3922998905181885,3,True,1.0,huge,LowConstraint,Unexpected,-0.5,-0.5,huge
1475,858.5778322638656,8,8,2.4941999912261963,8,True,1.0,vast,LowConstraint,Unexpected,-0.5,-0.5,vast
591,941.4451253900097,13,19,3.4667000770568848,8,True,1.0,bear,LowConstraint,Unexpected,-0.5,-0.5,bear
661,830.8484055626343,7,2,3.014899969100952,8,True,1.0,wolf,LowConstraint,Unexpected,-0.5,-0.5,wolf
634,899.4402931630113,11,10,2.456399917602539,6,True,1.0,poop,LowConstraint,Unexpected,-0.5,-0.5,poop
976,858.6999076945838,7,3,2.1522998809814453,8,True,1.0,turd,LowConstraint,Unexpected,-0.5,-0.5,turd
605,921.3216723654032,10,12,2.8864998817443848,7,True,1.0,rice,LowConstraint,Unexpected,-0.5,-0.5,rice
804,876.4649675183776,7,3,1.8324999809265137,9,True,1.0,bran,LowConstraint,Unexpected,-0.5,-0.5,bran
656,805.6874418667624,6,2,3.935800075531006,10,True,1.0,city,LowConstraint,Unexpected,-0.5,-0.5,city
730,857.5068728632698,7,3,4.101900100708008,11,True,1.0,town,LowConstraint,Unexpected,-0.5,-0.5,town
624,915.2034955602142,11,11,2.2788000106811523,11,True,1.0,lace,LowConstraint,Unexpected,-0.5,-0.5,lace
1275,910.3687278907626,9,7,3.7862000465393066,8,True,1.0,felt,LowConstraint,Unexpected,-0.5,-0.5,felt
670,924.452326510248,9,6,3.083899974822998,15,True,1.0,deck,LowConstraint,Unexpected,-0.5,-0.5,deck
775,842.9843426097284,7,4,3.7820000648498535,7,True,1.0,step,LowConstraint,Unexpected,-0.5,-0.5,step
629,849.097006043494,8,4,3.437299966812134,8,True,1.0,bomb,LowConstraint,Unexpected,-0.5,-0.5,bomb
977,852.5331511750267,6,3,2.086400032043457,12,True,1.0,nuke,LowConstraint,Unexpected,-0.5,-0.5,nuke
731,822.7137689403364,6,3,3.338900089263916,10,True,1.0,jury,LowConstraint,Unexpected,-0.5,-0.5,jury
1025,926.4786631764257,10,14,2.9474000930786133,10,True,1.0,bail,LowConstraint,Unexpected,-0.5,-0.5,bail
636,832.748967412668,7,2,1.3617000579833984,6,True,1.0,gnat,LowConstraint,Unexpected,-0.5,-0.5,gnat
714,892.8713528551347,8,4,2.06820011138916,12,True,1.0,moth,LowConstraint,Unexpected,-0.5,-0.5,moth
646,941.8594349349266,11,17,3.3615000247955322,8,True,1.0,cake,LowConstraint,Unexpected,-0.5,-0.5,cake
956,917.4403401774701,8,7,1.9394999742507935,11,True,1.0,flan,LowConstraint,Unexpected,-0.5,-0.5,flan
642,898.4938452514962,7,3,4.173099994659424,11,True,1.0,door,LowConstraint,Unexpected,-0.5,-0.5,door
758,918.6022069825127,10,13,1.3802000284194946,7,True,1.0,sill,LowConstraint,Unexpected,-0.5,-0.5,sill
981,910.8249177189751,9,7,4.396299839019775,11,True,1.0,show,LowConstraint,Unexpected,-0.5,-0.5,show
1216,885.8917512325021,9,5,4.257199764251709,8,True,1.0,play,LowConstraint,Unexpected,-0.5,-0.5,play
673,892.4988372009506,8,4,2.4914000034332275,11,True,1.0,bats,LowConstraint,Unexpected,-0.5,-0.5,bats
832,918.9776104507022,11,13,2.6149001121520996,8,True,1.0,mole,LowConstraint,Unexpected,-0.5,-0.5,mole
19,681.025682746126,5,1,4.02239990234375,3,True,1.0,also,LowConstraint,Unexpected,-0.5,-0.5,also
1564,765.0334816767003,7,3,2.7987000942230225,4,True,1.0,thus,LowConstraint,Unexpected,-0.5,-0.5,thus
729,930.0089960667519,11,12,3.4602999687194824,9,True,1.0,lock,LowConstraint,Unexpected,-0.5,-0.5,lock
1176,888.5848166540927,7,8,3.863600015640259,14,True,1.0,safe,LowConstraint,Unexpected,-0.5,-0.5,safe
9,806.5250802781085,6,1,0.8450999855995178,9,True,1.0,clef,LowConstraint,Unexpected,-0.5,-0.5,clef
728,907.3108805059189,9,11,3.756500005722046,10,True,1.0,mike,LowConstraint,Unexpected,-0.5,-0.5,mike
735,842.9972130649819,7,3,2.3784000873565674,9,True,1.0,lens,LowConstraint,Unexpected,-0.5,-0.5,lens
1258,682.5631046532009,5,4,2.2600998878479004,5,True,1.0,zoom,LowConstraint,Unexpected,-0.5,-0.5,zoom
1088,861.4248429301699,8,5,4.557199954986572,9,True,1.0,stop,LowConstraint,Unexpected,-0.5,-0.5,stop
1184,901.4647796758952,9,5,2.7604000568389893,6,True,1.0,halt,LowConstraint,Unexpected,-0.5,-0.5,halt
740,881.6050578098268,7,4,2.0827999114990234,13,True,1.0,meth,LowConstraint,Unexpected,-0.5,-0.5,meth
1286,893.3293695582697,10,14,2.914299964904785,6,True,1.0,dope,LowConstraint,Unexpected,-0.5,-0.5,dope
1236,923.5651934604684,8,4,2.7339999675750732,9,True,1.0,fund,LowConstraint,Unexpected,-0.5,-0.5,fund
1330,842.9304000866107,6,1,3.6129000186920166,9,True,1.0,rich,LowConstraint,Unexpected,-0.5,-0.5,rich
778,797.1759401192415,5,2,2.3578999042510986,12,True,1.0,yoga,LowConstraint,Unexpected,-0.5,-0.5,yoga
1230,869.930340821495,8,5,3.266700029373169,8,True,1.0,pray,LowConstraint,Unexpected,-0.5,-0.5,pray
4,914.3850966321685,10,10,2.444000005722046,8,True,1.0,mint,LowConstraint,Unexpected,-0.5,-0.5,mint
638,860.0619965726494,6,0,1.2041000127792358,11,True,1.0,aloe,LowConstraint,Unexpected,-0.5,-0.5,aloe
1031,919.515166031491,9,11,3.8220999240875244,7,True,1.0,cold,LowConstraint,Unexpected,-0.5,-0.5,cold
1134,895.2964160398367,10,9,3.4249000549316406,4,True,1.0,warm,LowConstraint,Unexpected,-0.5,-0.5,warm
24,803.1314046529527,6,1,3.22189998626709,8,True,1.0,ally,LowConstraint,Unexpected,-0.5,-0.5,ally
1525,858.9552541082234,8,6,1.7559000253677368,7,True,1.0,tact,LowConstraint,Unexpected,-0.5,-0.5,tact
1372,821.4676738350015,7,4,2.9047000408172607,7,True,1.0,hers,LowConstraint,Unexpected,-0.5,-0.5,hers
1428,753.3317335718984,6,5,5.5167999267578125,4,True,1.0,your,LowConstraint,Unexpected,-0.5,-0.5,your
7,846.2375028459443,7,3,3.8712000846862793,6,True,1.0,plan,LowConstraint,Unexpected,-0.5,-0.5,plan
1039,908.8751979377528,8,4,3.8020999431610107,11,True,1.0,boss,LowConstraint,Unexpected,-0.5,-0.5,boss
1496,915.5186277923065,11,10,5.148399829864502,6,True,1.0,want,LowConstraint,Unexpected,-0.5,-0.5,want
1536,874.4647291807045,7,8,4.819799900054932,11,True,1.0,need,LowConstraint,Unexpected,-0.5,-0.5,need
50,843.3566068437091,7,3,2.450200080871582,9,True,1.0,prey,LowConstraint,Unexpected,-0.5,-0.5,prey
356,815.0073746337058,6,1,0.7781999707221985,7,True,1.0,bios,LowConstraint,Unexpected,-0.5,-0.5,bios
5,907.3613515933675,12,15,3.112600088119507,10,True,1.0,sale,LowConstraint,Unexpected,-0.5,-0.5,sale
1403,906.3207528763226,10,9,3.447499990463257,8,True,1.0,cost,LowConstraint,Unexpected,-0.5,-0.5,cost
33,841.1490714555488,8,6,2.4249000549316406,8,True,1.0,leaf,LowConstraint,Unexpected,-0.5,-0.5,leaf
741,854.2259179147492,7,4,2.060699939727783,9,True,1.0,stem,LowConstraint,Unexpected,-0.5,-0.5,stem
10,890.3991937567523,8,7,3.239799976348877,8,True,1.0,mood,LowConstraint,Unexpected,-0.5,-0.5,mood
1505,763.6610355172076,6,4,2.426500082015991,5,True,1.0,vibe,LowConstraint,Unexpected,-0.5,-0.5,vibe
67,854.5225519500236,8,6,3.2063000202178955,6,True,1.0,weak,LowConstraint,Unexpected,-0.5,-0.5,weak
1379,858.8748341144994,8,3,1.875100016593933,4,True,1.0,puny,LowConstraint,Unexpected,-0.5,-0.5,puny
13,858.1973847640941,10,8,1.3978999853134155,6,True,1.0,bode,LowConstraint,Unexpected,-0.5,-0.5,bode
1350,725.8222699927705,5,4,1.9444999694824219,8,True,1.0,omen,LowConstraint,Unexpected,-0.5,-0.5,omen
79,834.6680382980719,8,5,2.873300075531006,7,True,1.0,spin,LowConstraint,Unexpected,-0.5,-0.5,spin
783,740.5660533821667,6,2,2.1238999366760254,7,True,1.0,axel,LowConstraint,Unexpected,-0.5,-0.5,axel
31,918.7121412418044,10,10,2.5866000652313232,5,True,1.0,bold,LowConstraint,Unexpected,-0.5,-0.5,bold
1308,911.6737125981839,7,4,2.2040998935699463,13,True,1.0,wimp,LowConstraint,Unexpected,-0.5,-0.5,wimp
55,853.4317251138152,8,5,2.8626999855041504,5,True,1.0,flip,LowConstraint,Unexpected,-0.5,-0.5,flip
966,880.9275855186655,10,12,2.816200017929077,6,True,1.0,dive,LowConstraint,Unexpected,-0.5,-0.5,dive
39,919.2760228647137,10,9,1.9394999742507935,11,True,1.0,lard,LowConstraint,Unexpected,-0.5,-0.5,lard
535,791.4119631014855,7,5,2.657099962234497,13,True,1.0,oven,LowConstraint,Unexpected,-0.5,-0.5,oven
73,770.3006637890384,6,1,1.2303999662399292,3,True,1.0,gawk,LowConstraint,Unexpected,-0.5,-0.5,gawk
119,630.8456019550443,5,1,1.3009999990463257,3,True,1.0,ogle,LowConstraint,Unexpected,-0.5,-0.5,ogle
43,686.7539429236725,4,1,1.6021000146865845,6,True,1.0,yogi,LowConstraint,Unexpected,-0.5,-0.5,yogi
204,901.931762380634,7,2,2.89490008354187,10,True,1.0,diet,LowConstraint,Unexpected,-0.5,-0.5,diet
107,854.2082477223952,9,12,2.033400058746338,5,True,1.0,vine,LowConstraint,Unexpected,-0.5,-0.5,vine
173,904.9475810919297,11,12,2.6675000190734863,5,True,1.0,reed,LowConstraint,Unexpected,-0.5,-0.5,reed
65,911.438244136828,10,13,2.1270999908447266,7,True,1.0,hoot,LowConstraint,Unexpected,-0.5,-0.5,hoot
354,840.854552303536,7,2,1.6021000146865845,5,True,1.0,purr,LowConstraint,Unexpected,-0.5,-0.5,purr
109,927.2819393589309,10,12,2.846299886703491,8,True,1.0,sail,LowConstraint,Unexpected,-0.5,-0.5,sail
662,877.5953831455645,8,6,2.950900077819824,9,True,1.0,flag,LowConstraint,Unexpected,-0.5,-0.5,flag
82,909.8746017756472,11,11,2.045300006866455,6,True,1.0,hock,LowConstraint,Unexpected,-0.5,-0.5,hock
648,905.1309076241603,9,8,1.8632999658584595,5,True,1.0,rump,LowConstraint,Unexpected,-0.5,-0.5,rump
113,927.4463438775841,10,11,2.342400074005127,9,True,1.0,mold,LowConstraint,Unexpected,-0.5,-0.5,mold
734,901.2260070502989,8,6,2.4047999382019043,11,True,1.0,slug,LowConstraint,Unexpected,-0.5,-0.5,slug
86,854.585284518771,8,4,2.381999969482422,7,True,1.0,raft,LowConstraint,Unexpected,-0.5,-0.5,raft
397,910.7487317905321,10,10,2.8101999759674072,7,True,1.0,pump,LowConstraint,Unexpected,-0.5,-0.5,pump
93,824.1896891226585,6,2,2.8101999759674072,10,True,1.0,eats,LowConstraint,Unexpected,-0.5,-0.5,eats
865,915.6511775734892,9,11,3.3664000034332275,10,True,1.0,cook,LowConstraint,Unexpected,-0.5,-0.5,cook
89,824.7903576616503,7,4,1.5563000440597534,12,True,1.0,lube,LowConstraint,Unexpected,-0.5,-0.5,lube
1045,793.1739178790984,6,1,1.6990000009536743,7,True,1.0,oily,LowConstraint,Unexpected,-0.5,-0.5,oily
108,897.7228342000008,8,3,2.3578999042510986,9,True,1.0,cult,LowConstraint,Unexpected,-0.5,-0.5,cult
1054,871.7692013700749,9,7,3.876699924468994,8,True,1.0,team,LowConstraint,Unexpected,-0.5,-0.5,team
95,854.9414854863495,7,8,0.7781999707221985,6,True,1.0,eave,LowConstraint,Unexpected,-0.5,-0.5,eave
660,859.0084995316395,8,7,3.2597999572753906,10,True,1.0,roof,LowConstraint,Unexpected,-0.5,-0.5,roof
120,626.2081970587128,4,0,1.7633999586105347,7,True,1.0,afro,LowConstraint,Unexpected,-0.5,-0.5,afro
1390,834.1183255002483,6,5,1.9394999742507935,10,True,1.0,jive,LowConstraint,Unexpected,-0.5,-0.5,jive
98,814.5134372186052,6,3,2.8136000633239746,9,True,1.0,hawk,LowConstraint,Unexpected,-0.5,-0.5,hawk
889,913.4536988997828,11,12,1.8632999658584595,8,True,1.0,loon,LowConstraint,Unexpected,-0.5,-0.5,loon
128,834.4366530197578,7,3,0.9031000137329102,9,True,1.0,alum,LowConstraint,Unexpected,-0.5,-0.5,alum
582,893.6145370114033,9,4,2.998300075531006,8,True,1.0,salt,LowConstraint,Unexpected,-0.5,-0.5,salt
101,826.2279532729765,7,3,2.983599901199341,9,True,1.0,june,LowConstraint,Unexpected,-0.5,-0.5,june
1155,908.3221566180752,9,9,4.085100173950195,9,True,1.0,week,LowConstraint,Unexpected,-0.5,-0.5,week
137,894.633234330584,8,6,1.9955999851226807,9,True,1.0,fang,LowConstraint,Unexpected,-0.5,-0.5,fang
675,896.4950938637521,9,6,1.1461000442504883,8,True,1.0,tusk,LowConstraint,Unexpected,-0.5,-0.5,tusk
102,917.6302669477948,8,6,2.1238999366760254,8,True,1.0,reap,LowConstraint,Unexpected,-0.5,-0.5,reap
284,838.430909868856,8,4,1.2553000450134277,7,True,1.0,sown,LowConstraint,Unexpected,-0.5,-0.5,sown
117,775.5345383257012,7,4,0.8450999855995178,4,True,1.0,glob,LowConstraint,Unexpected,-0.5,-0.5,glob
978,751.16041705894,6,2,1.4471999406814575,6,True,1.0,ooze,LowConstraint,Unexpected,-0.5,-0.5,ooze
111,810.3196514970982,6,1,1.1461000442504883,8,True,1.0,peso,LowConstraint,Unexpected,-0.5,-0.5,peso
1260,909.6609396740657,7,4,1.986799955368042,11,True,1.0,watt,LowConstraint,Unexpected,-0.5,-0.5,watt
127,905.5234832394566,9,9,2.76419997215271,7,True,1.0,cock,LowConstraint,Unexpected,-0.5,-0.5,cock
604,883.0768782262878,9,9,3.0141000747680664,6,True,1.0,wing,LowConstraint,Unexpected,-0.5,-0.5,wing
122,921.6949365874965,10,11,1.0,11,True,1.0,seep,LowConstraint,Unexpected,-0.5,-0.5,seep
1186,878.783792589347,9,10,1.5681999921798706,3,True,1.0,gush,LowConstraint,Unexpected,-0.5,-0.5,gush
151,841.7937766331457,8,9,2.9781999588012695,10,True,1.0,vice,LowConstraint,Unexpected,-0.5,-0.5,vice
858,840.8545746844095,8,9,2.086400032043457,9,True,1.0,swab,LowConstraint,Unexpected,-0.5,-0.5,swab
123,886.3218100571564,11,15,2.566999912261963,5,True,1.0,bent,LowConstraint,Unexpected,-0.5,-0.5,bent
478,910.6873218804134,9,10,2.448699951171875,7,True,1.0,warp,LowConstraint,Unexpected,-0.5,-0.5,warp
187,720.1269276190512,5,1,3.122499942779541,7,True,1.0,amen,LowConstraint,Unexpected,-0.5,-0.5,amen
316,917.4591757540627,11,13,2.2809998989105225,10,True,1.0,lent,LowConstraint,Unexpected,-0.5,-0.5,lent
131,899.0875291283171,11,10,2.429800033569336,6,True,1.0,sole,LowConstraint,Unexpected,-0.5,-0.5,sole
256,914.1852965467117,10,8,2.5866000652313232,6,True,1.0,bass,LowConstraint,Unexpected,-0.5,-0.5,bass
154,845.9638832891291,7,3,1.9493999481201172,5,True,1.0,gasp,LowConstraint,Unexpected,-0.5,-0.5,gasp
1013,777.9548682712009,6,3,2.240499973297119,7,True,1.0,sigh,LowConstraint,Unexpected,-0.5,-0.5,sigh
136,888.991381330459,8,5,2.56820011138916,9,True,1.0,dorm,LowConstraint,Unexpected,-0.5,-0.5,dorm
383,896.3191723093048,8,5,2.2067999839782715,12,True,1.0,frat,LowConstraint,Unexpected,-0.5,-0.5,frat
153,816.8621827899959,6,1,1.4471999406814575,9,True,1.0,noun,LowConstraint,Unexpected,-0.5,-0.5,noun
1301,778.0972852083424,7,3,5.320700168609619,6,True,1.0,they,LowConstraint,Unexpected,-0.5,-0.5,they
148,816.1128090632097,6,1,3.116300106048584,10,True,1.0,data,LowConstraint,Unexpected,-0.5,-0.5,data
831,908.5421216555815,10,11,3.351599931716919,11,True,1.0,file,LowConstraint,Unexpected,-0.5,-0.5,file
215,899.4138465626295,9,8,2.8006999492645264,12,True,1.0,tire,LowConstraint,Unexpected,-0.5,-0.5,tire
791,922.6734926386196,10,12,2.170300006866455,10,True,1.0,puck,LowConstraint,Unexpected,-0.5,-0.5,puck
158,814.3096471231972,6,1,3.486999988555908,3,True,1.0,lots,LowConstraint,Unexpected,-0.5,-0.5,lots
1431,864.416585744298,7,2,4.263199806213379,7,True,1.0,many,LowConstraint,Unexpected,-0.5,-0.5,many
181,925.726761317707,8,6,2.06820011138916,10,True,1.0,tong,LowConstraint,Unexpected,-0.5,-0.5,tong
1116,857.5145285792951,9,11,1.9031000137329102,6,True,1.0,spat,LowConstraint,Unexpected,-0.5,-0.5,spat
167,852.6919911886973,8,6,1.1138999462127686,9,True,1.0,nape,LowConstraint,Unexpected,-0.5,-0.5,nape
322,853.6989972021311,8,5,2.8115999698638916,6,True,1.0,chin,LowConstraint,Unexpected,-0.5,-0.5,chin
197,885.6766946748415,9,8,2.773099899291992,5,True,1.0,porn,LowConstraint,Unexpected,-0.5,-0.5,porn
1096,668.133050697284,4,0,1.9444999694824219,6,True,1.0,orgy,LowConstraint,Unexpected,-0.5,-0.5,orgy
172,903.2512087758562,9,10,1.919100046157837,7,True,1.0,gent,LowConstraint,Unexpected,-0.5,-0.5,gent
274,929.6393743656832,12,14,2.8469998836517334,10,True,1.0,dame,LowConstraint,Unexpected,-0.5,-0.5,dame
192,836.1555157224242,7,3,3.0381999015808105,6,True,1.0,deny,LowConstraint,Unexpected,-0.5,-0.5,deny
1435,871.0701182690922,9,11,3.2513999938964844,4,True,1.0,nope,LowConstraint,Unexpected,-0.5,-0.5,nope
176,822.1441228143758,6,2,1.9589999914169312,10,True,1.0,gala,LowConstraint,Unexpected,-0.5,-0.5,gala
1081,917.2428673327544,7,3,2.9576001167297363,12,True,1.0,prom,LowConstraint,Unexpected,-0.5,-0.5,prom
206,905.8578933594914,11,15,1.7482000589370728,10,True,1.0,soot,LowConstraint,Unexpected,-0.5,-0.5,soot
1135,658.244954466391,6,2,1.079200029373169,6,True,1.0,inky,LowConstraint,Unexpected,-0.5,-0.5,inky
177,816.604240938126,6,0,3.0834999084472656,6,True,1.0,guts,LowConstraint,Unexpected,-0.5,-0.5,guts
434,911.8714180788431,10,11,1.6128000020980835,11,True,1.0,bile,LowConstraint,Unexpected,-0.5,-0.5,bile
193,887.9997912360416,7,3,1.857300043106079,11,True,1.0,gout,LowConstraint,Unexpected,-0.5,-0.5,gout
519,771.6892832995893,5,1,2.8750998973846436,8,True,1.0,knee,LowConstraint,Unexpected,-0.5,-0.5,knee
180,833.4606350676659,7,5,2.52239990234375,8,True,1.0,vain,LowConstraint,Unexpected,-0.5,-0.5,vain
298,832.4427791319802,7,2,2.859100103378296,9,True,1.0,self,LowConstraint,Unexpected,-0.5,-0.5,self
201,856.8764029743255,10,8,1.7924000024795532,6,True,1.0,bony,LowConstraint,Unexpected,-0.5,-0.5,bony
811,728.2654932948661,5,0,2.1270999908447266,7,True,1.0,jaws,LowConstraint,Unexpected,-0.5,-0.5,jaws
190,881.913019681223,9,6,1.1138999462127686,4,True,1.0,meld,LowConstraint,Unexpected,-0.5,-0.5,meld
1290,764.2883969605591,6,1,2.0492000579833984,5,True,1.0,ante,LowConstraint,Unexpected,-0.5,-0.5,ante
247,853.9495311593473,8,9,2.158400058746338,7,True,1.0,stat,LowConstraint,Unexpected,-0.5,-0.5,stat
1423,659.8364535345825,5,1,2.2788000106811523,6,True,1.0,info,LowConstraint,Unexpected,-0.5,-0.5,info
200,661.3082140639196,5,3,1.0,3,True,1.0,boxy,LowConstraint,Unexpected,-0.5,-0.5,boxy
607,913.4174085904211,9,11,2.7274999618530273,11,True,1.0,dice,LowConstraint,Unexpected,-0.5,-0.5,dice
254,605.5709708936517,4,0,3.5051000118255615,3,True,1.0,upon,LowConstraint,Unexpected,-0.5,-0.5,upon
1406,746.5257303874108,6,2,4.82919979095459,7,True,1.0,over,LowConstraint,Unexpected,-0.5,-0.5,over
205,935.1782374083439,10,13,2.748199939727783,8,True,1.0,lick,LowConstraint,Unexpected,-0.5,-0.5,lick
218,871.9394314597528,8,6,1.4914000034332275,10,True,1.0,balm,LowConstraint,Unexpected,-0.5,-0.5,balm
235,826.2322288916002,6,3,1.3009999990463257,8,True,1.0,kiln,LowConstraint,Unexpected,-0.5,-0.5,kiln
357,876.6452471349224,8,7,2.7874999046325684,7,True,1.0,clay,LowConstraint,Unexpected,-0.5,-0.5,clay
209,864.6947134381232,8,4,3.1835999488830566,5,True,1.0,gosh,LowConstraint,Unexpected,-0.5,-0.5,gosh
1233,877.9850855024943,8,9,4.285699844360352,6,True,1.0,fuck,LowConstraint,Unexpected,-0.5,-0.5,fuck
229,838.0398023059131,7,4,2.322200059890747,8,True,1.0,curb,LowConstraint,Unexpected,-0.5,-0.5,curb
1487,869.7788029357256,7,4,4.160200119018555,10,True,1.0,damn,LowConstraint,Unexpected,-0.5,-0.5,damn
227,802.5004981697614,6,1,2.8369998931884766,4,True,1.0,blah,LowConstraint,Unexpected,-0.5,-0.5,blah
1332,693.4712212208148,5,2,2.1522998809814453,5,True,1.0,idle,LowConstraint,Unexpected,-0.5,-0.5,idle
253,827.4958994182005,7,4,1.6232000589370728,5,True,1.0,drab,LowConstraint,Unexpected,-0.5,-0.5,drab
302,655.1017807303649,3,1,1.0,7,True,1.0,ashy,LowConstraint,Unexpected,-0.5,-0.5,ashy
232,880.5473756074205,9,13,2.1138999462127686,5,True,1.0,rave,LowConstraint,Unexpected,-0.5,-0.5,rave
330,821.1616124833183,6,2,2.004300117492676,10,True,1.0,hula,LowConstraint,Unexpected,-0.5,-0.5,hula
279,836.3202272176234,6,1,2.3617000579833984,8,True,1.0,trek,LowConstraint,Unexpected,-0.5,-0.5,trek
853,887.855961493781,9,6,3.417099952697754,7,True,1.0,camp,LowConstraint,Unexpected,-0.5,-0.5,camp
242,910.0614444125673,11,10,3.203000068664551,9,True,1.0,bond,LowConstraint,Unexpected,-0.5,-0.5,bond
837,795.2657773834007,5,1,2.3364999294281006,12,True,1.0,visa,LowConstraint,Unexpected,-0.5,-0.5,visa
283,810.5062126459577,6,1,2.5011000633239746,8,True,1.0,crib,LowConstraint,Unexpected,-0.5,-0.5,crib
473,915.9669613988902,11,12,2.506500005722046,9,True,1.0,bunk,LowConstraint,Unexpected,-0.5,-0.5,bunk
245,901.7319439083203,9,11,2.1461000442504883,7,True,1.0,tame,LowConstraint,Unexpected,-0.5,-0.5,tame
1417,871.6166109591461,8,4,3.4660000801086426,6,True,1.0,wild,LowConstraint,Unexpected,-0.5,-0.5,wild
306,868.8328361406333,8,4,1.8260999917984009,7,True,1.0,duet,LowConstraint,Unexpected,-0.5,-0.5,duet
986,796.2412125335052,6,2,1.8260999917984009,5,True,1.0,trio,LowConstraint,Unexpected,-0.5,-0.5,trio
248,903.2298767054933,9,5,2.5762999057769775,11,True,1.0,monk,LowConstraint,Unexpected,-0.5,-0.5,monk
1415,929.486279359185,12,16,4.38040018081665,9,True,1.0,hell,LowConstraint,Unexpected,-0.5,-0.5,hell
293,826.989039852577,6,1,2.6364998817443848,9,True,1.0,drum,LowConstraint,Unexpected,-0.5,-0.5,drum
708,895.183935535192,8,6,2.09689998626709,8,True,1.0,gong,LowConstraint,Unexpected,-0.5,-0.5,gong
265,897.7426356372537,10,11,1.875100016593933,4,True,1.0,rite,LowConstraint,Unexpected,-0.5,-0.5,rite
1148,861.0465680605688,7,2,1.579800009727478,9,True,1.0,sect,LowConstraint,Unexpected,-0.5,-0.5,sect
313,887.8784372545257,11,12,2.8041000366210938,6,True,1.0,slap,LowConstraint,Unexpected,-0.5,-0.5,slap
822,910.0598587646648,10,9,3.3183000087738037,7,True,1.0,bite,LowConstraint,Unexpected,-0.5,-0.5,bite
289,847.6553735285628,7,3,1.715999960899353,8,True,1.0,perm,LowConstraint,Unexpected,-0.5,-0.5,perm
