WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,SemRelatedtoCompetitor_name,HasCompetitor_name,Constraint_name,SemRelatedtoCompetitor_code,HasCompetitor_code,Constraint_code,WordInput
860,824.7762329360446,10,12,5.0106000900268555,8,True,1.0,back,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,back
299,112.94686723328141,2,0,1.9031000137329102,7,True,1.0,quad,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,quad
651,656.0311990725654,6,7,2.7202000617980957,9,True,1.0,jeep,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,jeep
367,714.3264859604478,7,3,1.6232000589370728,8,True,1.0,clog,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,clog
561,818.4755077777389,10,11,2.661799907684326,8,True,1.0,sock,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sock
301,809.5230835615838,9,10,1.7323999404907227,10,True,1.0,mead,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mead
657,197.56761090479006,2,16,3.4883999824523926,7,True,1.0,wine,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,wine
499,269.41500484889536,3,5,1.8691999912261963,8,True,1.0,spur,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,spur
936,294.329921564436,3,2,1.968500018119812,10,True,1.0,trot,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,trot
362,561.1755947022988,5,1,1.0,5,True,1.0,cyan,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cyan
1068,749.3042898546449,7,3,3.717900037765503,7,True,1.0,blue,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,blue
365,755.2371943912259,8,5,2.307499885559082,8,True,1.0,mutt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mutt
513,627.347142480232,6,2,3.4321999549865723,10,True,1.0,dogs,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,dogs
368,782.6285738033481,10,11,2.819499969482422,9,True,1.0,sack,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sack
841,778.9041343850861,8,6,1.7482000589370728,12,True,1.0,tote,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tote
717,831.7500727611987,10,13,3.7811999320983887,13,True,1.0,bill,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bill
1156,140.6328253201023,2,13,3.246299982070923,10,True,1.0,rent,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,rent
376,121.20951130781086,2,5,2.989000082015991,7,True,1.0,bout,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bout
1124,156.14510484235853,2,13,3.4993999004364014,12,True,1.0,race,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,race
814,505.3733677867196,4,0,1.2303999662399292,8,True,1.0,gyro,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gyro
827,722.7568938368569,8,6,2.517199993133545,7,True,1.0,stew,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,stew
388,795.2862948664558,9,7,1.6021000146865845,6,True,1.0,carp,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,carp
495,791.7607549232396,9,10,2.3710999488830566,9,True,1.0,pike,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pike
528,786.2570115310049,9,5,3.544100046157837,11,True,1.0,suit,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,suit
750,713.1475832375838,7,3,2.5250000953674316,7,True,1.0,gown,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gown
419,678.1665420539518,6,3,2.7258999347686768,13,True,1.0,plug,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,plug
774,778.9310347190135,8,4,2.396199941635132,11,True,1.0,fuse,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,fuse
529,614.6398474559807,6,2,3.4844000339508057,9,True,1.0,arms,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,arms
655,596.0470982896074,6,3,3.998800039291382,10,True,1.0,body,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,body
458,696.713119685914,7,3,2.359800100326538,8,True,1.0,loaf,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,loaf
883,655.0748958514437,6,1,1.7633999586105347,12,True,1.0,pita,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pita
619,751.0000983734327,8,6,3.2040998935699463,11,True,1.0,snow,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,snow
866,771.4493772230005,8,13,2.7881999015808105,9,True,1.0,hail,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,hail
493,768.0689436317743,8,17,1.3978999853134155,10,True,1.0,pore,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pore
658,604.8433072510097,6,7,3.351599931716919,14,True,1.0,skin,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,skin
872,82.43677844031842,1,0,3.7235000133514404,10,True,1.0,mama,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mama
916,188.36614620227022,2,5,3.4495999813079834,11,True,1.0,aunt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,aunt
532,489.15455672656225,4,3,3.1905999183654785,12,True,1.0,shoe,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,shoe
1015,745.0197952920079,8,5,3.2790000438690186,4,True,1.0,pair,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pair
613,460.07113283229836,4,0,2.139899969100952,10,True,1.0,tofu,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tofu
1469,532.1580534857459,5,1,1.5184999704360962,9,True,1.0,idly,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,idly
591,813.6713142746491,12,19,3.4667000770568848,8,True,1.0,bear,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bear
661,642.6261203952077,6,2,3.014899969100952,8,True,1.0,wolf,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,wolf
1137,93.5576876629893,2,0,3.3922998905181885,3,True,1.0,huge,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,huge
1475,121.51490291743612,2,8,2.4941999912261963,8,True,1.0,vast,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,vast
605,514.4130570712564,5,12,2.8864998817443848,7,True,1.0,rice,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,rice
804,298.9773179350732,3,3,1.8324999809265137,9,True,1.0,bran,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bran
634,811.9924081030573,10,10,2.456399917602539,6,True,1.0,poop,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,poop
976,96.5616007632147,1,3,2.1522998809814453,8,True,1.0,turd,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,turd
624,792.4752730757059,11,11,2.2788000106811523,11,True,1.0,lace,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lace
1275,793.8896914998188,9,7,3.7862000465393066,8,True,1.0,felt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,felt
656,118.64779957950627,2,2,3.935800075531006,10,True,1.0,city,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,city
730,93.43013143949132,1,3,4.101900100708008,11,True,1.0,town,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,town
629,720.1952066293375,8,4,3.437299966812134,8,True,1.0,bomb,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bomb
977,92.56933744005748,1,3,2.086400032043457,12,True,1.0,nuke,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,nuke
670,814.3525746849315,9,6,3.083899974822998,15,True,1.0,deck,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,deck
775,289.34459100193584,3,4,3.7820000648498535,7,True,1.0,step,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,step
636,674.8534692109672,6,2,1.3617000579833984,6,True,1.0,gnat,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gnat
714,741.1302432913565,7,4,2.06820011138916,12,True,1.0,moth,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,moth
731,74.83098831799731,1,3,3.338900089263916,10,True,1.0,jury,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,jury
1025,144.24190490754665,2,14,2.9474000930786133,10,True,1.0,bail,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bail
642,734.479215415413,7,3,4.173099994659424,11,True,1.0,door,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,door
758,279.4423829266501,3,13,1.3802000284194946,7,True,1.0,sill,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sill
646,775.9901792997358,10,17,3.3615000247955322,8,True,1.0,cake,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cake
956,713.8855904403738,7,7,1.9394999742507935,11,True,1.0,flan,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,flan
673,193.23335788749546,2,4,2.4914000034332275,11,True,1.0,bats,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bats
832,831.8089150564581,11,13,2.6149001121520996,8,True,1.0,mole,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mole
981,773.7856397119347,9,7,4.396299839019775,11,True,1.0,show,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,show
1216,761.8296433525633,8,5,4.257199764251709,8,True,1.0,play,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,play
729,823.54602424187,11,12,3.4602999687194824,9,True,1.0,lock,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lock
1176,482.8367804158469,4,8,3.863600015640259,14,True,1.0,safe,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,safe
19,55.50190754917967,1,1,4.02239990234375,3,True,1.0,also,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,also
1564,654.9929860094423,6,3,2.7987000942230225,4,True,1.0,thus,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,thus
735,272.39195967444243,3,3,2.3784000873565674,9,True,1.0,lens,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lens
1258,419.4226128883123,4,4,2.2600998878479004,5,True,1.0,zoom,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,zoom
9,116.04800844448305,2,1,0.8450999855995178,9,True,1.0,clef,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,clef
728,388.89971056040383,4,11,3.756500005722046,10,True,1.0,mike,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mike
740,214.96982868510682,2,4,2.0827999114990234,13,True,1.0,meth,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,meth
1286,800.4423961091097,9,14,2.914299964904785,6,True,1.0,dope,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,dope
1088,738.7670154813821,8,5,4.557199954986572,9,True,1.0,stop,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,stop
1184,786.5397083843202,9,5,2.7604000568389893,6,True,1.0,halt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,halt
778,575.8093038193914,5,2,2.3578999042510986,12,True,1.0,yoga,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,yoga
1230,754.6845007484081,8,5,3.266700029373169,8,True,1.0,pray,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pray
1236,779.8848002546472,8,4,2.7339999675750732,9,True,1.0,fund,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,fund
1330,165.27720517472156,2,1,3.6129000186920166,9,True,1.0,rich,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,rich
1031,444.3389531625373,4,11,3.8220999240875244,7,True,1.0,cold,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cold
1134,797.2591504293954,9,9,3.4249000549316406,4,True,1.0,warm,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,warm
4,792.0012691788439,9,10,2.444000005722046,8,True,1.0,mint,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mint
638,316.76555098235497,3,0,1.2041000127792358,11,True,1.0,aloe,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,aloe
1372,247.23041624864035,3,4,2.9047000408172607,7,True,1.0,hers,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,hers
1428,78.41268299597239,1,5,5.5167999267578125,4,True,1.0,your,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,your
24,527.8694394270915,5,1,3.22189998626709,8,True,1.0,ally,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,ally
1525,86.03483138372114,1,6,1.7559000253677368,7,True,1.0,tact,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tact
1496,814.1206983459267,10,10,5.148399829864502,6,True,1.0,want,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,want
1536,573.7805576120464,5,8,4.819799900054932,11,True,1.0,need,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,need
7,86.14427763793586,1,3,3.8712000846862793,6,True,1.0,plan,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,plan
1039,778.3305526158011,8,4,3.8020999431610107,11,True,1.0,boss,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,boss
5,813.085754284455,11,15,3.112600088119507,10,True,1.0,sale,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sale
1403,151.79160487576672,2,9,3.447499990463257,8,True,1.0,cost,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cost
50,285.7140156996826,3,3,2.450200080871582,9,True,1.0,prey,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,prey
356,77.0865216433256,1,1,0.7781999707221985,7,True,1.0,bios,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bios
10,278.96943592317655,3,7,3.239799976348877,8,True,1.0,mood,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mood
1505,624.2540639735087,6,4,2.426500082015991,5,True,1.0,vibe,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,vibe
33,712.3697147170091,7,6,2.4249000549316406,8,True,1.0,leaf,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,leaf
741,94.4858564636303,1,4,2.060699939727783,9,True,1.0,stem,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,stem
13,225.1772040873446,3,8,1.3978999853134155,6,True,1.0,bode,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bode
1350,233.81993979925588,2,4,1.9444999694824219,8,True,1.0,omen,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,omen
67,131.5244552451516,2,6,3.2063000202178955,6,True,1.0,weak,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,weak
1379,749.0759261266701,7,3,1.875100016593933,4,True,1.0,puny,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,puny
31,816.8281252499474,10,10,2.5866000652313232,5,True,1.0,bold,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bold
1308,402.83679670006416,4,4,2.2040998935699463,13,True,1.0,wimp,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,wimp
79,70.957170916621,1,5,2.873300075531006,7,True,1.0,spin,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,spin
783,71.80362612865346,1,2,2.1238999366760254,7,True,1.0,axel,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,axel
39,694.4779173294864,7,9,1.9394999742507935,11,True,1.0,lard,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lard
535,291.83503254283875,3,5,2.657099962234497,13,True,1.0,oven,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,oven
55,746.167915683703,8,5,2.8626999855041504,5,True,1.0,flip,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,flip
966,718.9491358566306,8,12,2.816200017929077,6,True,1.0,dive,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,dive
43,393.90338672656605,4,1,1.6021000146865845,6,True,1.0,yogi,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,yogi
204,288.93149307659394,3,2,2.89490008354187,10,True,1.0,diet,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,diet
73,632.2955766327535,6,1,1.2303999662399292,3,True,1.0,gawk,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gawk
119,464.45714823834834,5,1,1.3009999990463257,3,True,1.0,ogle,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,ogle
65,807.0977819323231,10,13,2.1270999908447266,7,True,1.0,hoot,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,hoot
354,700.166409757114,7,2,1.6021000146865845,5,True,1.0,purr,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,purr
107,565.535568391985,5,12,2.033400058746338,5,True,1.0,vine,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,vine
173,798.6743491396473,10,12,2.6675000190734863,5,True,1.0,reed,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,reed
82,803.8206818792331,10,11,2.045300006866455,6,True,1.0,hock,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,hock
648,791.9440813919343,9,8,1.8632999658584595,5,True,1.0,rump,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,rump
109,825.7358883403315,9,12,2.846299886703491,8,True,1.0,sail,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sail
662,725.044490633445,7,6,2.950900077819824,9,True,1.0,flag,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,flag
86,736.2293482781536,8,4,2.381999969482422,7,True,1.0,raft,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,raft
397,608.7138103820964,6,10,2.8101999759674072,7,True,1.0,pump,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,pump
113,400.4847764705477,4,11,2.342400074005127,9,True,1.0,mold,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,mold
734,547.5592719110771,5,6,2.4047999382019043,11,True,1.0,slug,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,slug
89,491.6145955587716,5,4,1.5563000440597534,12,True,1.0,lube,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lube
1045,610.5009549137842,5,1,1.6990000009536743,7,True,1.0,oily,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,oily
93,661.6349404123041,6,2,2.8101999759674072,10,True,1.0,eats,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,eats
865,132.28158786866564,2,11,3.3664000034332275,10,True,1.0,cook,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cook
95,117.14644391142721,2,8,0.7781999707221985,6,True,1.0,eave,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,eave
660,711.7646842369015,8,7,3.2597999572753906,10,True,1.0,roof,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,roof
108,130.25574262100366,2,3,2.3578999042510986,9,True,1.0,cult,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cult
1054,161.15162002779599,2,7,3.876699924468994,8,True,1.0,team,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,team
98,674.5624069445582,6,3,2.8136000633239746,9,True,1.0,hawk,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,hawk
889,803.6826201902138,11,12,1.8632999658584595,8,True,1.0,loon,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,loon
120,384.1263905094951,4,0,1.7633999586105347,7,True,1.0,afro,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,afro
1390,589.2153240540453,5,5,1.9394999742507935,10,True,1.0,jive,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,jive
101,176.04116457369736,2,3,2.983599901199341,9,True,1.0,june,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,june
1155,117.13557047881491,2,9,4.085100173950195,9,True,1.0,week,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,week
128,592.6044132191072,5,3,0.9031000137329102,9,True,1.0,alum,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,alum
582,165.3552643706468,2,4,2.998300075531006,8,True,1.0,salt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,salt
102,774.5217869678597,8,6,2.1238999366760254,8,True,1.0,reap,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,reap
284,152.62473365255235,2,4,1.2553000450134277,7,True,1.0,sown,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sown
137,534.486258230105,5,6,1.9955999851226807,9,True,1.0,fang,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,fang
675,638.177118314223,6,6,1.1461000442504883,8,True,1.0,tusk,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tusk
111,351.23752809839795,4,1,1.1461000442504883,8,True,1.0,peso,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,peso
1260,372.8854670601283,4,4,1.986799955368042,11,True,1.0,watt,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,watt
117,637.5204513133015,7,4,0.8450999855995178,4,True,1.0,glob,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,glob
978,550.2661892494066,6,2,1.4471999406814575,6,True,1.0,ooze,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,ooze
122,121.12985276054295,2,11,1.0,11,True,1.0,seep,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,seep
1186,775.2746871597916,9,10,1.5681999921798706,3,True,1.0,gush,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gush
127,321.8195814409638,3,9,2.76419997215271,7,True,1.0,cock,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,cock
604,781.0066953388426,8,9,3.0141000747680664,6,True,1.0,wing,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,wing
123,130.6291295326038,2,15,2.566999912261963,5,True,1.0,bent,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bent
478,800.834061796025,9,10,2.448699951171875,7,True,1.0,warp,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,warp
151,705.405517499159,8,9,2.9781999588012695,10,True,1.0,vice,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,vice
858,709.1996328609856,8,9,2.086400032043457,9,True,1.0,swab,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,swab
131,818.0490627394436,10,10,2.429800033569336,6,True,1.0,sole,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sole
256,800.8501755650408,10,8,2.5866000652313232,6,True,1.0,bass,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bass
187,67.06924294249146,1,1,3.122499942779541,7,True,1.0,amen,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,amen
316,316.6623452034966,3,13,2.2809998989105225,10,True,1.0,lent,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lent
136,459.1564718525102,4,5,2.56820011138916,9,True,1.0,dorm,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,dorm
383,771.3188679036042,8,5,2.2067999839782715,12,True,1.0,frat,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,frat
154,724.0927069837923,7,3,1.9493999481201172,5,True,1.0,gasp,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gasp
1013,226.88620937810552,3,3,2.240499973297119,7,True,1.0,sigh,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,sigh
148,67.74547557660546,1,1,3.116300106048584,10,True,1.0,data,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,data
831,344.8667099283367,4,11,3.351599931716919,11,True,1.0,file,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,file
153,82.48380489149073,1,1,1.4471999406814575,9,True,1.0,noun,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,noun
1301,360.95121302009426,4,3,5.320700168609619,6,True,1.0,they,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,they
158,674.5906112185411,6,1,3.486999988555908,3,True,1.0,lots,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,lots
1431,742.4177993501761,7,2,4.263199806213379,7,True,1.0,many,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,many
215,804.8015724068234,9,8,2.8006999492645264,12,True,1.0,tire,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tire
791,372.9673465838804,4,12,2.170300006866455,10,True,1.0,puck,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,puck
167,726.2528202114088,8,6,1.1138999462127686,9,True,1.0,nape,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,nape
322,607.5094704065519,6,5,2.8115999698638916,6,True,1.0,chin,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,chin
181,788.2821408497773,8,6,2.06820011138916,10,True,1.0,tong,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,tong
1116,253.94888643883118,3,11,1.9031000137329102,6,True,1.0,spat,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,spat
172,783.927149109111,8,10,1.919100046157837,7,True,1.0,gent,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gent
274,833.6772121292549,11,14,2.8469998836517334,10,True,1.0,dame,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,dame
197,286.68929156531055,3,8,2.773099899291992,5,True,1.0,porn,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,porn
1096,51.427349292595714,1,0,1.9444999694824219,6,True,1.0,orgy,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,orgy
176,667.832883266514,6,2,1.9589999914169312,10,True,1.0,gala,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gala
1081,754.3113442587776,7,3,2.9576001167297363,12,True,1.0,prom,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,prom
192,98.00730974551063,1,3,3.0381999015808105,6,True,1.0,deny,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,deny
1435,87.44048826945155,1,11,3.2513999938964844,4,True,1.0,nope,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,nope
177,640.2644393922812,6,0,3.0834999084472656,6,True,1.0,guts,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,guts
434,164.3755787708253,2,11,1.6128000020980835,11,True,1.0,bile,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,bile
206,179.2332192708968,2,15,1.7482000589370728,10,True,1.0,soot,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,soot
1135,441.6972308926497,5,2,1.079200029373169,6,True,1.0,inky,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,inky
180,426.818280426496,4,5,2.52239990234375,8,True,1.0,vain,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,vain
298,97.50847849761337,1,2,2.859100103378296,9,True,1.0,self,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,self
193,124.29110127892557,2,3,1.857300043106079,11,True,1.0,gout,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,gout
519,79.50354963142908,1,1,2.8750998973846436,8,True,1.0,knee,Unrelated,NoCompetitor,Low,-0.5,-0.5,-0.5,knee
